travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,5.0,True,Positive,"NICE HOTEL TO STAY I Stayed In this Hotel During My Business Visit To Singapore,  The Hotel ambience is Nice, Rooms are Quite Big in Size, and Staff Is Co-Operative, Helpful And Customer Friendly. Overall It Is A Nice Hotel to stay.",2015-02-01,PreCovid,0
,5.0,True,Positive,"Great Hotel in Singapore The ‘Roxy’ (as it is popularly known) as a beautiful hotel in-between downtown Singapore and the Changi International Airport. The Hotel rooms are very well appointed, clean and very comfortable. You get a really good night’s sleep with excellent air-conditioning. The hotel restaurant has excellent food (especially breaky) but might be a little expensive to have dinner there every night unless it’s on the company charge account. The Roxy has a number of shops that are attached to the hotel complex and just over the road (via a walk-way over the main road) it takes you to a number of local street restaurants and cafes that are great value with really good food (and beer). There is also a large shopping complex over the road that has a great selection of shops and restaurants. It",2014-12-01,PreCovid,0
,4.0,True,Positive,"Comfortable and Convenient Haven't stayed here for a little over two years but the hotel was up to the usual standard. Shuttle bus from Changi was on time, check-in flawless in the newly renovated lobby. Comfortable renovated room on the 4th Floor, although a little bland - an extra wall feature/photo/print would have been nice to smarten up the room a little. Friendly, helpful staff at the poolside bar assisted as I tried to log onto the complementary Wifi, which proved more challenging than it should have on my Apple devices. Look forward to the next visit!",2015-02-01,PreCovid,0
family,3.0,True,Neutral,"Just scrapes a four star rating This is a comfortable mid range hotel, well-kitted out with spacious rooms, clean and pleasant though nothing exceptional or distinctive.

A useful bolt hole for a few days and fairly centrally located with the Parkway Mall just opposite which should sort you food.

The swimming pool is heavily overlooked by first the hotel and by lots of the usual construction craze that epitomises Singapore.

The ground floor bistro is more like a busy airport facility with surprisingly limited options. The rest of the hotel restaurants have rather limited hours.

Easy to get the hotel shuttle to and from the airport and taxis roll up the whole time so you will have few logistical problems from this base.",2015-02-01,PreCovid,0
couple,2.0,True,Negative,"Where not to stay in Singapore This hotel stay was a huge disappointment. We had to wait for ages to check in as there was no one ensuring those who arrived first were attended to first. We were given no instructions on where to find our room and how to access the lifts.
We were tired after our plane trip and I asked for milk as I am allergic to creamer and we were refused any.
So basically, the service was non existent and the staff did not really care about us at all.
I am an Accor Member and it accounted for nothing.
I would never stay there again.",2015-01-01,PreCovid,0
couple,4.0,True,Positive,"A good heartland hotel The stay definitely exceeded my expectations. The rooms were nice and clean, facilities such as the pool looked decent though I did not try it. The hotel was surrounded by so many yummy eateries and two shopping malls (I12 Katong and parkway parade) however the service of the front desk can be improved.. Although she was at the counter for the Accor member but she was neither friendly nor helpful.",2015-02-01,PreCovid,1
business,4.0,True,Positive,"Convenient and comfortable hotel near airport, with free airport shuttle Stayed here for one night as my flight got in at midnight.  Really nice hotel. They have a shuttle from the airport to the hotel which is very convenient.  Hotel staff were very friendly and even upgraded me. Beds are comfortable and shower is good plus as a bonus they give you Colgate for the toothpaste. Also give 2 bars of soap and not liquid soap. Rooms have a safe and a fridge as well as free still water. The hotel is right near this excellent mall and so easy to pick u p a sim card for my phone and also do some shopping.  Hotel is not by the subway, but cabs are pretty cheap. Wish the weather was nicer so I could have explored the nearby park.",2015-02-01,PreCovid,0
family,4.0,True,Positive,"Actually Grand I am submitting this review late. We stayed here in August and Sept 2014. This is our second visit to this property. Earlier we have stayed here week back only. Its location is perfect as its close to airport. Shopping mall and food joints opposite to the road. Just walk down to road bus stop is there.
Hotel provides complementary shuttle for pick up and drop from airport.
Food served in coffee shop is good in taste and perfect in portion.

Concierge service here is most active. They will guide you well for sight seeing and mode of transports etc.

Earlier we got room on 15th floor which has nice pool and city view.
This time we got room on 9th floor where air conditioning is not good, little suffocating.

Book through accor membership to get good deals in pricing.

Staff is very cooperative and prompt in fulfilling your needs.
Services as per accor/ mercure standards. Nothing to complain.",2014-09-01,PreCovid,0
couple,5.0,True,Positive,"Wow what a great hotel ! We booked this hotel as we are Accor Members , having stayed in Singapore many times and been very unhappy with our Hotels and the high cost per night and crummy rooms , we paid the extra and got the executive room with drinks and breakfast . So happy we love the room and will always come back here .",2015-02-01,PreCovid,0
family,3.0,True,Neutral,"Overpriced Was a bit disappointed. Airport pick up included which is a good thing except we had to wait 1 hour  & as we arrived at 6.40am & very tired it seemed a long wait, & then we had to leave our bags & wait around but finally they did let us check in a couple of hours early. Restaurants was overpriced, so we did not eat there but went around the corner where there were many nice restaurants. They offered free shuttle to Orchard Road but you have to find your own way back. Rooms were average size with comfortable beds. Would not stay here again.",2015-02-01,PreCovid,0
business,4.0,True,Positive,"Wonderful exec lounge staff I have stayed at Grand Mercure Roxy Singapore a few times over the past several weeks, and had very enjoyable stays. The staff in the exec lounge are very friendly and helpful, but one staff member in particular deserves attention. Hefeng got to know me over the days I'd been staying there, including my wine preferences during happy hour. He also helped me with future reservations and other various matters. Hefeng is very friendly, always smiling, provides great service and really goes out of his way to exceed customer expectations. The rest of the exec lounge team is great too.",2015-01-01,PreCovid,0
business,4.0,True,Positive,Clean hotel but not modern The front reception was a little slow. The hotel is considered old design. It should be design upgraded compared to other grand mercure in other countries. The hotel is clean and size is ok. The house keeping is slow response.,2015-02-01,PreCovid,0
couple,5.0,True,Positive,Very good service especially by the staff The pool bar staff namely Jessa and Jessie were very accommodating and helpful. They made our stay very fun and comfortable! We are definitely coming back. The food was good and the place was clean! Two thumbs up!,2015-01-01,PreCovid,0
,5.0,True,Positive,Consistent High Standards It was pleasing to see the consistent high standards maintained after being slightly disappointed in my last visit in June last year. Staying in an executive room on the top floor is really worth the slightly higher cost with a spacious room and a really spacious bathroom. The staff in the executive lounge on the 17th floor are all very personable and great ambassadors for the hotel. Overall a continuing great experience and I will again be staying here in a few months on my next visit.,2015-02-01,PreCovid,0
,4.0,True,Positive,Perfect hotel for a Singapore stop over. Used this hotel twice for stop overs in January. On both occasions we had an executive room on the top floor. It was really spacious and comfortable with views of the sea. On our first visit we arrived very tired after an extremely long journey and greatly appreciated the warm welcome and drink we received in the the executive lounge. We also enjoyed the very nice relaxing breakfast we had there the following morning. On the second visit we had breakfast in the dining room. Not as relaxed but great choice of food. An ideal hotel to use for a stop over as not too far from the airport and the shuttle service is excellent. Would definitely use again if needed a stop over in Singapore.,2015-01-01,PreCovid,0
,5.0,True,Positive,"Fantastic stay I stayed recently at this hotel and found it to be fantastic. It was easy to get around being close to the MRS. The hotel offers airport transfers and regular shuttles to three drop offs to the city all complimentary. My welcome was fantastic and I was whisked up to my room as soon as I got to the hotel. The room was modern, clean and had plenty of room to spread out. There is a major shopping centre across the road, plenty of bars and restaurants to choose from both in the hotel and in the area. The beach is a short stroll and the famous East Coast seafood centre not far away. Everyone was very helpful when it came to things to see and do. I met the General Manager who went out of his way to make sure I was having a great stay. Will definitely be back!",2015-01-01,PreCovid,0
,4.0,True,Positive,"Up and Down Firstly Up,the service standard has improve much better.Staffs friendly and helpful.From front desk,Feast café to the executive club. Down,cleanliness of room,breakfast and evening cocktail at the executive lounge not much variety.And cable t.v.still no change,not much movies channel but many sports and news.Executive room amenity need improve by adding,i.e .a nespresso machine,premier room slippers,bath robe and spa liquid soap.               ",2015-01-01,PreCovid,1
,3.0,True,Neutral,good hotel but bad manager on floor Great hotel great location. .. but i accidentally put one person in room. Then breakfast is only for one. And the receptionist manager is not very polite when explaining to me. The difference of breakfast is only 8 dollar.we could pay.is just the way he brought it up that is not very nice. Plus I am a member of accor advantage plus.,2015-02-01,PreCovid,0
,4.0,True,Positive,"Comfy & homely Great that it is conveniently located. The comfy room breathes a fresh, clean, spacious & homely atmosphere. To our delight, the breakfast spread was splendid. Booking through agoda made checking in & out very convenient. We were handled by a sweet & helpful reception staff...her pleasantness & smile certainly made the difference!",2015-02-01,PreCovid,0
,4.0,True,Positive,"Well located , excellent sized rooms Large spacious rooms , well located with the hotel providing shuttles to the city and airport . Breakfast nice but extremely busy as this is an airline crew hotel , this also made for a slow check in as there were a lot of guests / crew waiting to check in with only 3 staff working the front desk . Overall a good hotel . ",2014-10-01,PreCovid,0
,4.0,True,Positive,"Good Half-Way House After disembarking from a cruise, we had the day to kill before our overnight flight.  Deciding we wanted to rest and relax, rather than fighting the crowds in the city centre, we opted for a day room at this establishment.  It is half way between the city and the airport, just off the freeway, and therefore proved ideal for our purposes, especially as the hotel provides a free shuttle to Changi.  The room was spacious, bright and perfectly clean with good amenities.  A very good bathroom.  We found the restaurant to be exceedingly overpriced for lunch; given that all we wanted was a light bite.  However, there is a mall just across the road, which has lots of eateries, mainly of a typical local Singapore style (noodles, etc), but little of a western style, except the inevitable",2014-12-01,PreCovid,0
,3.0,True,Neutral,"Airport Vicinity Located Katong district which had some character of its own but seems to have lost that charm through progress and development.  Closer to the airport rather than the attractions of city and shopping buzz of Singapore although has access to nearby shopping centre if thats your need. Provides a shuttle service from/to airport and this worked well for me with hotel rep assistance provided with a very friendly & helpful man. Some terminals are only serviced every hour by shuttle (T3) but the hotel rep walked me next terminal and put me on a shuttle much quicker.  Well done. Room appears a bit dated and not large but everything worked well and well maintained. Breakfast buffet had a good selection of both Western and Asian foods with egg station, all very clean and well presented.",2015-01-01,PreCovid,0
,4.0,True,Positive,"Typical Pleasant Grand Mercure Decent Hotel with Markets, large shopping arcade and cheap dining across the road. Quite a large Hotel with  decent size rooms. Good large Pool area and nice Bar. Small coffee shop available downstairs if restaurant meals not required. Buffet dining very noisy with lots of children running around.. A little too far away from city centre if short on shopping and sightseeing time. Hotel close to the Airport with free transport. Recommended for business travellers.",2014-10-01,PreCovid,0
,4.0,True,Positive,Good transit hotel Stayed here before an early am flight. Check in was very slow even though I had pre paid. Concierge was not friendly. I stood at the desk waiting for quite a while and she did not even acknowledge me until she had finished what she was doing. Rude. One of the first rules in customer service is to at least smile & let the person waiting know you will be with them shortly. This hotel is not in a convenient location unless you are going straight to the airport. Too far from MRT stations to get into the city. There is a great shopping centre across the road. Good restaurants nearby. We had the best Laksa we've ever tasted in a place called 3 to 8 around the corner from the hotel. Recommended to us by a cab driver and only $5! There is a free shuttle to the airport which is very,2015-02-01,PreCovid,0
,5.0,True,Positive,"Love it! Whenever I visit Singapore, I always stay at this hotel as it is very convenient and staff are very friendly and accommodating. Lots of food across the street and a mall to buy stuff. A little bit of walk and you can go to the beach and relax. Rooms are very tidy and comfortable.   Would surely recommend this hotel to others! Love it!",2015-01-01,PreCovid,0
,4.0,True,Positive,"Not bad Stayed in the business suite for a night with my partner for his birthday celebration. The room was clean, spacious, and the bed was very comfortable to sleep in. We had a complimentary buffet breakfast and was able to choose to dine on either the 3rd floor on the 17th floor (executive lounge). Choices available on the 3rd floor were fairly good, staffs were very efficient the clear up the tables when done. Overall, I am quite pleased with my stay. Thank u :) Ps: Some of the staffs should learn to smile a little more.",2015-01-01,PreCovid,1
,5.0,True,Positive,"Excellent staycation The checking in was a little slow. I was surprised that even though I did the online checkin, which promised shorter waiting time and that the room would be ready by the time of our checking in,  I still have to spend a considerable bit of time at the reception counter. The complimentary bed was also not set up ahead of time. However, the service staff were great all around, polite and professional, from F&B to Room service, the staff never failed to give a welcoming smile. Even though the bedding was a bit hard, but the spacious and classy room make up for it. The pool area was rather cold and windy but is a good place to have sit around and chill with friends. I love the family oriented hotel, my two kids below 12 get to eat breakfast for free. The breakfast spread was also",2015-01-01,PreCovid,1
,4.0,True,Positive,"Awesome experience  We stayed in the junior suite and loved this hotel. The room is perfect, the amenities are complete.   We love the fact that there is a shopping place right across the street which is convenient and quite complete for shopping.   It is quite easy to get taxis, as there is no near by MRT station, taxi is our main means of transport. ",2015-02-01,PreCovid,0
,5.0,True,Positive,"Pleasantly surprised  Have stayed in total 5 resorts during this trip and must say Grand Mercure Roxy is my favourite.  Here are all the highlights:  - exceptional service upon check in, - concierge was professional and very happy to do further research to help answer my queries - room was huge for Singapore standard and well designed -location is central to many great cheap local eateries and shops - hotel facilities are all well maintained and sufficient  - excellent and efficient shuttle bus service  Cons - None so far :)  Grand Mercure Roxy is officially my favourite Sg hotel for the price, location, room size, but most importantly, for the customer service they deliver.  Well done team! ",2015-02-01,PreCovid,0
,5.0,True,Positive,"Outstanding staff, stress free stay, clean.... ALWAYS I am a regular business guest at this hotel, and understand that it is all too easy to just take good service for granted. I came home after my last trip and figured it was about time I did something about it... and so wrote them the below. Note that this hotel is not in the heart of the city, but this  said everywhere in SIN is just minutes away by very efficient & reasonable taxi service. Without doubt, the staff are their greatest asset.   ""Hi Jennifer, Just a quick line to say that I stayed with you (7 nights) last week, and just want to mention how blown away I (always) am by your staff.... particularly those I interact with.  From Vivienne & her staff (17 floor lounge), the room cleaners, to John (concierge) and his front of house colleagues everybody is just so cheerful &",2015-01-01,PreCovid,0
,4.0,True,Positive,"Should have stayed longer Was there for a short stay to celebrate the wife's birthday. Being familiar with hotels in the Orchard Road and Marina Bay areas, I totally didn't expect this hotel to be as good as it was. The room was fully equipped with all the necessary essentials. The pool was ok, but do note that its not a heated one. The gym was v.good; had a good workout in the morning. There were 6 sports channels on TV but unfortunately for EPL fans like myself, none of them showed any 'live' EPL games. Shopaholics would also like being opposite a shopping mall just across the street, which also has many eateries .Upon checking in, Elsa at the front desk reminded me that a small birthday cake was on standby to be given to my wife. However, after some shopping, visiting someone who stayed close by,",2015-02-01,PreCovid,1
,3.0,True,Neutral,"Reasonable hotel at a reasonable price When I tried to open door to my room with card key received from the front desk, I found out that another guest had already occupied my room. A man in an irritating mood opened the door and shut the door on my face. I had to return to the front desk to change my room card key as well as the room. The bathroom shower had a drain problem, which I addressed it to the service man on duty. However, the same problem occured only after a day. At which point I called the front desk instead of telling the service man in person. The problem was fixed. I did receive a complimentary upgrade to the club floor before I encountered all of the issues due to my platinum membership status.",2015-01-01,PreCovid,0
,4.0,True,Positive,Good choice for a day room I booked this hotel through 9to5.com as day room after getting back from our cruise and our flights were early evening.  The check in was efficient and we booked our free shuttle to the airport for 5pm.  The day room was from 11am to 5pm.  The room was very comfortable although we did not sleep. It was nice to have a room to store our luggage for the day as there were 4 of us travelling together.  We were able to have a shower before we left for the airport.  The free wifi was a bonus. There is a shopping centre opposite for last minute shopping.  The only negative was the grout around the bath was very mouldy.,2015-01-01,PreCovid,0
,4.0,True,Positive,"Pleasant hotel I stayed for 3 days and very satisfied with hotel facilities, clean, comfort and very helpful staff. Free shuttle from and to airport is very helpful. especially one way shuttle to MRT Paya Lebar. There is bus stopped in front of this hotel. We can take the bus number 36 from lucky plaza and stop at in front of this hotel. Close to food court (across this hotel). I would like to stay again",2015-01-01,PreCovid,0
,3.0,True,Neutral,"OK for a One Night Layover I recently had a sixteen hour (overnight) layover and decided to stay at the Grand Mercure Roxy, versus going into the Marina Bay or Orchard Road area, for a number of reasons:  free shuttle bus from the airport to the hotel, proximity to the hotel, location near the East Coast Park with its seafood restaurants, and price.  They hotel and stay were acceptable, but I certainly wouldn't recommend this place for anything but a quick stopover in Singapore.  Location is so-so.  It's in a pretty vanilla, non-discript area that has nothing to offer tourists.  So anywhere you want to go, means taking a taxi (versus being located in the CBD, Marina Bay or Orchard Road, where there are tons of restaurants and bars, high fashion and electronics malls, museums and other interesting sights",2015-01-01,PreCovid,0
,5.0,True,Positive,"Good experience I stayed for a one night stop over  and was very satisfied with the hotel facilties, food, location and very helpful staff. Free shuttle to and from airport is a bonus. Very clean hotel and nice swimming pool. I would stay again.",2015-01-01,PreCovid,0
,5.0,True,Positive,"Recommended hotel I recommend to stay to this hotel, all are exelent. Close to east cost beach and easy to eat local food and international food too. Close to mall and food court with hundreds kind of food.public transportation also easy to find especially buses and taxis. ",2015-01-01,PreCovid,0
,4.0,True,Positive,Good hotel if looking for a budget stay. Can do much better though. We stayed in the hotel for 4 nights and found it to be a pleasant experience. The hotel needs to improve its in-room cleaning though. The concierge was very helpful. There was an error in the breakfast buffet closing time as mentioned by the guest services to what it actually was when we went to the restaurant so it's better to recheck rather than rushing at the last moment .,2015-01-01,PreCovid,0
,3.0,True,Neutral,"It Could Have Been Better This hotel has a great location - near to the airport and directly opposite a fantastic shopping centre, Parkway Parade, and banks. The reception service is good, the rooms are comfortable and the gym is great, but what had spoiled my stay was the inconsistent room service. Sometimes I got the full amenities, and sometimes I don't. The breakfast spread was also below average, and you get virtually the same stuff every day.",2014-12-01,PreCovid,0
,5.0,True,Positive,"Paradise in Paradise As all of us knew Singapore  is a paradise and the secured country in SEA, this hotel is located  close to East cost beach, the beach is less than 5 min walkaway (just cross the free way through subway)  we have attractive places near by to this hotel, Indian Temple  (senbaga vinayagar temple)  and 2 Indian restaurants UDUPI Ganesh Bavan and Jammu and Kashmir Restaurant. this area called Katong, we have mall here called I12 and another one is quite oppsite to this hotel (parkway parade)   I love the breakfast in this hotel, some times it includes in the room price, gym pool  are awesome.  feast @ east you would relax the evening or take rest after the doggy day that you had. if you are premium customer to them you can access the executive lounge. it come and quite cocktail",2015-01-01,PreCovid,0
,5.0,True,Positive,"Spacious and well equipped room on 16th floor. Good service The room on th 16th floor was comfortable with all necessary equipment. Just wifi was not stable always. I used the free airport shuttle which was punctual and is also a ""plus"" of this hotel. Service was friendly and helpful. A place to come back again.",2015-01-01,PreCovid,0
,4.0,True,Positive,Good place to stay near airport Good place to stay near Singapore airport.  Didn't use their pickup service but did use the shuttle return to airport.  Nothing special but OK.  Bed was very hard.  Convenient to bus service to town.  Concierge man was very helpful with advice.,2015-01-01,PreCovid,0
,4.0,True,Positive,"Clean and spacious We stayed here with our two children as a stopover on the way home from Europe to break the trip up. As we are not big shoppers, we didn't want to be in the city. Location was perfect for us, could easily walk 20 mins or so the East Coast park, local eateries and shops. The rooms are clean and spacious. The cot provided for our infant was perfect.  The hotel has a good pool with plenty of seating.  The restaurants in the hotel seem to be very expensive so we avoided and went across the road to very reasonable local eateries. I'd also like to make mention that due to flight times, my family and I arrived at 0830hrs- a long time before check-in. They kindly arranged an early check in and had a room available for us by 1030hrs. With two small, very tired children, we were extremely",2015-01-01,PreCovid,0
,4.0,True,Positive,"good value for money localed at singapore east cost, it is convenient between changi airport and down town.. price is reasonable. everything worked fine, room was spacious, a/c was not adjustable but still o.k.-lah. only 'minus' for a 4-star hotel is still having a curtain at the shower, something which is not 4*-like.. breakfast buffet  was plenty, check-in & -out was fast, though outside the buys time very early in the morning respective late night..  free shuttle bus to the airport is also handy. location in Katong, with many small restaurant and water-holes in walking distance, 10min taxi ride to East Coast Hawker Center.  Taxi from the Hotel was also always available, within10min waiting max. and fares even to destinations a bit further (e.g. Holand Village SGD 15,0) are o.k. (cheaper to",2015-01-01,PreCovid,0
,4.0,True,Positive,"Great location and quality by Great price Stayed 4nights with two kids (Age 2&4). With Singapore rates i woulD absolutely recommend this hotel.  Got a normal room with sofabed where both kids sleeped. Didnt have breakfast, once payed for it 38€/58S$. I guess it was ""normal"" price in Singapore but a bit expensive for us. Room was okey.  We used shuttle service from/to airport and it worked fine. Only would ask hotel to add information about the place where pick-up is at the airport and leaving times so you would have to stress about it. (We booked from booking.com there wasnt ant information).   Otherwise we used taxi and public buses for transportation. Bus no36 takes you to centrum, cross the street, about 10-15min. Bus no10 rides from next street direct to a shopping mall where starts Sentosa express train. Taxi to",2015-01-01,PreCovid,0
,3.0,True,Neutral,"Another hotel chain Our family of four adults stayed at the Roxy for two nights at the end of our Vietnam holiday.  We caught the free hotel shuttle to the hotel.  The shuttle was late, bags were placed along the aisle making getting in and out of the bus difficult, and upon arrival, only one doorman to assist with the unloading of bags.  Processing a full bus load made check-in extremely slow and a test of patience (even for the most patient).  The 'express check-in' for Accor members was unattended.  When we were finally attended to, we were given the wrong rooms.  Our deluxe twin rooms were spacious compared to other Singapore hotels, however slightly dated.  One could hear doors constantly banging throughout the night and the aircon system in the hotel was very noisy.  Staff could be friendlier",2015-01-01,PreCovid,0
,4.0,True,Positive,"Nice Hotel in Town Our pleasure that We could stayed at this Hotel. Overall about the Hotel is very good. The services, the facilities, the room and the environment was very enjoyable and made us happy. We recommend this Hotel to all of you.",2015-01-01,PreCovid,0
,5.0,True,Positive,"Great hotel Just returned from Singapore after staying at the Grand Mecure Roxy. This hotel is ideal as it has excellent transport links, bus and trains and the bus stop is directly outside. The public transport is very frequent and extremely cheap. The added bonus is there is a free shuttle bus from the airport to the hotel, it's also very frequent.  If you wish to travel light, the hotel has a laundry room with washing machines and tumble dryers so you don't  have to take much luggage. The room has ironing board and iron which proved very useful.  The room were spacious with t.v. Nice bathroom large bed which had the sheets changed every day (impressed with that)   The fast Wifi is also an added bonus You will find restaurants, pool, sunbeds and a bar.  There is a shopping mall opposite",2015-01-01,PreCovid,0
,4.0,True,Positive,Great Neighboor hood location Great staff.  Large remolded rooms with good beds and pillows.  Easy access to the airport and a quick taxi or bus ride to most tourist destinations. This is a mall with in a 5 minute walk from the hotel with excellent Singaporean coffee and laksha.,2014-11-01,PreCovid,0
,3.0,True,Neutral,"Disappointing service We had to wait 3 hours for our room, after a 14 hour flight despite we asked for earlier access.Also when our room card didn't work the lift,we had to queue to have it corrected.Overall the hotel was adequate.",2015-01-01,PreCovid,0
,5.0,True,Positive,"Great Hotel will go back again This Hotel has a great location, with shops and restaurants close by. Pool is great , prices of drinks are wow too much. But overall great stay. Definately will go back. was just what we wanted. Plenty of food shops around",2015-01-01,PreCovid,0
,3.0,True,Neutral,"Clean, quite and descent location I put 3 stars because of the lack of sun exposure for the swimming pool. You have a very small window, during the day where the sun hits a corner of the pool area. The rest is of good quality. Everyday there were arrivals of Air crews from various airlines. So it provides a good comfort for resting. There are malls walking distance from the hotel. If you want to go the main areas, such as Orchard, Marina, etc, you will have to take a taxi.",2015-01-01,PreCovid,0
,4.0,True,Positive,"Decent place to stay, if a little out of the way We were looking for a place to stay near the Changi General Hospital and this hotel fit the bill. The room we had was large (for a 4-star Singapore hotel) and parking was ample since there is a mall attached to the hotel which you can park in if the main car park is full.  The breakfast buffet was a good spread, though it is not Halal.  They have a Halal-certified kitchen serving a restaurant on a different floor, but we did not go there to take a look, so can't say what that's like.  There are two other shopping malls close to the hotel, if that's you're thing.  It's a little out of the way from the City centre itself, and the usual Singapore attractions, which probably explains the good price and decent room sizes.  All in all, we'd go and stay there again if we have an ailing",2014-12-01,PreCovid,0
,5.0,True,Positive,Great as Usual I enjoyed my stay at the hotel as I usually do.  This was the first time I took executive package and I am happy I did. I used the lounge twice and find it a good place to have a guest for a meeting.  I will do this for my future stays.                              ,2015-01-01,PreCovid,0
,4.0,True,Positive,"Post Cruise Stay We recently stayed at this hotel for five days following a cruise around Asia. We have stayed at the hotel before, but it has now been completely re-vamped. The hotel is positioned on a main road and is connected via a overhead walkway to the Parkside Shopping Mall. The Mall has a wonderful food court in the basement, you can get all kinds of different nationalities food, all at a very reasonable price. The rooms are spacious and well appointed, the beds are very comfortable and the air-con is excellent, much needed in the humidity. The rooms are quite, even if you face the main road. The rooms are also equipped with a iron & ironing board, most welcome when you are living out of a suitcase. The staff are very courteous and helpful, nothing too much trouble. The food in the",2014-12-01,PreCovid,0
,5.0,True,Positive,"Great for a rest between long haul flights - wanted to stay longer I booked this hotel as we had a 24 hour layover in Singapore between Australia and the UK.  It was perfect, close to the airport and not too manic for us weary travelers.  I wanted some luxury so booked the executive rooms on the pool on the 4th floor which gave us access to the fab executive lounge on the 17th floor.  My mother and daughter thought this was really ace and had fun with all the finger sandwiches and dim sum on offer up there.  We also enjoyed the views.  the hotel staff were very helpful indeed and taxis are so cheap it doesn't matter that you are not in the center one bit.  We wanted to stay longer.  thank you.",2015-01-01,PreCovid,0
,4.0,True,Positive,"great overall i satisfied with the hotel service,room, food,the room is big but it just so far away from mrt station, we were used bus but it takes a long time to wait, i suggest the hotel provide shuttle to paya lebar mrt station the nearest mrt station.  ",2015-01-01,PreCovid,0
,5.0,True,Positive,nice business hotel well positioned on a main road to the airport so it is a handy spot when overnighting but if you don't actually want to stay at the airport itself. the hotel rooms are very quiet even the ones facing the road. staff courteous and helpful. the restaurant is good without being great. good internet reception. bed are very comfortable. good bus service to the main city across the road as well as a shopping centre and of course plenty of cheap taxies everywhere. so may be not the most handy hotel if you wish to stay in town itself but very good on almost every other front,2015-01-01,PreCovid,0
,4.0,True,Positive,"Great Friendly Service, Hotel is not in the middle of city however SG is well connected through taxis, buses n MRT We stayed for four nights in the last week of December and had a hasslefree stay. Hotel got large enough rooms for SG standards, got free airport shuttle, free wi fi and responsive , helpful staff. Right across the road is Food Court and Park Parade Shopping Mall. In nutshell,  a decent Accor Property where four of us enjoyed our stay. Since we were a family of four with two small kids (6 n 4), we did not mind taking taxis and spending little extra 10 minutes whenever we wanted to be in city centre....",2014-12-01,PreCovid,0
,4.0,True,Positive,"Just ok. Stayed at this hotel a few times for work.  Frankly I think its over rated and over priced for what it is (but to be honest - Singapore in general is ridiculously over priced for hotels anyway). The hotel has a free bus service to the airport - which is handy if you need to be near the airport.  The hotel is situated between the airport and the city. The hotel is ok.   The rooms are ok size, and the bed comfortable enough.   The corridors are smelling a little damp  (but they have dryers on some floors to dry things out - at least that's what I think they are for). My main gripe with this hotel is the price paid- probably one of the most expensive Mecure's just about anywhere.",2014-12-01,PreCovid,0
,5.0,True,Positive,"Attention to details I was very please with the service, especially the shuttle and the Executive lounge staffs who remember my birthday and have given me a birthday cake, that is attention to details and impressive! Keep it up!",2015-01-01,PreCovid,0
,4.0,True,Positive,"Great stopover and good location We arrived very late at night with our two young children, and check-in staff were quick and efficient, just what we needed! There was no child bed in the room on arrival but staff were very quick to rectify this. Room was clean but the lack of facilities in the room was a shame, i.e. no tea/coffee making facilities or robes for the pool. Pool was very welcome and the late checkout much appreciated, and location wise there is a great airport transfer and shopping right over the road!",2015-01-01,PreCovid,0
,5.0,True,Positive,"Excellent day hotel in Singapore We have stayed at the Grand Mercure Singapore Roxy on a prior occasion, about two years ago.  This time, we just wanted a ""day hotel"" - somewhere to spend the best part of a day after getting off a cruise ship but not due to fly out of Singapore until 9pm the same night.  The Grand Mercure was recommended by the ship's concierge, as not many Singapore hotels appeared to offer day rooms.  The initial offer was for 11am to 5pm, which suited our purposes but when we arrived at 10.30am they let us have the room right away, and had upgraded us to a 1 b.r. suite as no day rooms were available.  Fantastic.  As 5pm was a little early to leave for a 9pm flight the Hotel was more than happy to extend our departure until 6.30pm at no extra charge.  Really, they bent over backwards to help",2015-01-01,PreCovid,0
,5.0,True,Positive,"Best place to stay in Singapore! I stayed in this hotel for almost two weeks for work, it was outstanding!  So easy to catch the free transfer bus from Singapore Airport and has a great shopping centre and hawkers markets only across the street.    Rooms were huge and very comfortable.  My first room was on the 10th floor, and I found it very quiet.  Then I was moved to the top floor in an Executive Room and found this floor really noisy!! So much sound from people walking up and down the hallways.  The Executive Rooms are well worth the extra cost!  The room decor is so much nicer and have beautiful floor to ceiling windows for an amazing view across Singapore.  Only problem I had with my stay was the person in the room next door left their music on rather loud from 1am in the morning.  I called the front desk",2014-10-01,PreCovid,0
,4.0,True,Positive,Close to the Airport with good shopping near by Very nice hotel for the price though far away from most attractions. Great staff and a very nice spa pool area. Perfect for a long flight layover as you can make the airport in under 10 minutes in the morning with very little traffic.,2014-12-01,PreCovid,0
,4.0,True,Positive,"Comfortable and well located! If you are stopping by Singapore for a night for a quick shopping trip, GM is the place to stay.  Located opposite Parkway Parade, a shopping mall - big enough to kill your time before you board another plane!!  The rooms are spacious  for Singapore standard, check in and check out was a breeze.  The welcome drink is a nice start of your stay.  Airport transfer is a bonus.  The only downside of this hotel is that its not close to MRT station and its far away from all the attractions, however there is a one way shuttle for hotel guest and buses and taxis are easily accessible.  If you are into We had our 5th good stay at GM and will definitely check in again with no doubts!!  Keep up the good work - have to say that the hotel is getting nicer and nicer each time I checked in.",2014-12-01,PreCovid,0
