travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
business,4.0,True,Positive,Good for business trip! Been staying at this hotel for all my business trip in Singapore. I have nothing bad to say about their service or quality. Definitely will come back again to this hotel for future business trip in Singapore. I like its walking distance to Clarke Quay and the nearest mosque is only 5 minutes walk,2015-09-01,PreCovid,0
friends,5.0,True,Positive,Great Location Very nice hotel in a great location to visit Clarke Quay. Rooms are a little small but are very comfortable and have great views over the city. Breakfast is included. There is also a great roof top swimming pool.,2015-11-01,PreCovid,0
business,4.0,True,Positive,"Decent busines hotel Was here for 3 days last year on a business trip. Hotel is in excellent location at Clarke Quay, walking distance to amazing restaurants & happening areas. Overall room quality and service is good, one can enjoy rooftop glass swimming pool.
Food is average but there are very many food options just across the river...so you don't need to eat in hotel all the time.",2014-12-01,PreCovid,0
,4.0,True,Positive,"Modern & clean but tiny rooms I have stayed at many Holiday Inn Expresss before all over the world and this one at Clarke a Quay in definitely the smallest. The rooms are cleans, design well thought of albeit the shoebox size. Service overall is good. Location wise, their sister Holiday Inn Express in Orchard is a lot more convenient and certainly bigger in size. For a short stay this hotel is alright but I doubt I can do a week's stay here as it is kind of claustrophobic. Would I return? Probably not as I would go for the Holiday Inn Express at Orchard although it is a tad pricier than the Clarke Quay one.",2015-11-01,PreCovid,0
couple,4.0,True,Positive,"Near new hotel lives up to expectations We stayed three nights at the Holiday Inn Express, Clark Quay at the end of October 2015.
The hotel is strategically located within a fifteen minute walk to both Clark Quay and China Town subway stations, and five minutes walk to the Riverside Entertainment precinct (more like ""party central"" !)
Taxis seem to be readily available at the hotel lobby entrance.
The hotel seems well designed and spotlessly clean.
A modern self serve laundry is well equipped, and very useful if you need to launder before leaving.
During our visit we enjoyed polite, friendly and helpful customer service at all levels.
Contrary to previous Trip Advisor comments we found the included breakfast to be more than adequate, and set in a very pleasant area, which is comprised of both outdoor and indoor sections.
Our room was indeed small, but that didn't present a problem for us as it's a fact that is typical of say, Hong Kong.
Larger rooms at other hotels will of course come at a price.
The adjoining bathroom was also very new and spotless. Room service, was very good, with a thorough clean each day.",2015-10-01,PreCovid,0
couple,5.0,True,Positive,"Better than expected We found this hotel to be better than expected, great breakfast, friendly staff, the Hotel had a good  'vibe' maybe it was all the Aussies staying there, before they (us included) headed off on a cruise. Well located, we will stay again for sure.  Street view",2015-11-01,PreCovid,0
,3.0,True,Neutral,"Friendly staff, hotel comfort can be better Firstly, lets highlight that the hotel staff was always warm, friendly & helpful. The room we got was on 2nd floor however it was very small & stuffy. since it was just my mother & me, we still managed however comfort was not much. also on 2 occasions our room was cleaned very late and we had to sit in lobby until then. not sure if that was due to shortage of staff or some other reason. strangely one night, there was a fire alarm that went off & post which it was announced that it was a false alarm however in such situation it felt strange that later no further information or comfort check was done. we chose this hotel being and IHG club member & its location to clark quay however now it felt that we could have got better hotels at same rate elsewhere.",2015-11-01,PreCovid,0
,4.0,True,Positive,"Good location We stayed for 4 nights prior to going on cruise back to Sydney.  The location was great, short walk to restaurants and river, Clarke quay rail.  The check in staff were great, the room although small had all the amenities needed for a comfortable stay. Breakfast was good, plenty to choose from and was included in price of room.  A lot of people staying at hotel were going on the cruise ship and the staff were extremely helpful when checking out.",2015-10-01,PreCovid,0
,3.0,True,Neutral,"Small Bathroom and small room Can't whine. It's an Express Holiday Inn - room is small, bathroom is small like in flight restroom. Door not tightly shut so can hear ""everything"" if you are staying with your new boyfriend and trying to be discreet.  Breakfast is great, plenty of room for private talk and sitting area (warm). Very convenient location to Chinatown but MRT is a bit distance to walk in the heat - Swimming pool on rooftop is great view. Can see Marina Sands. Beware, bathroom is very small. Overall OK -",2015-11-01,PreCovid,0
,4.0,True,Positive,"Good location, good service Hotel choice for Singapore on the way to Indonesia for a couple days was not something I dedicated a lot of time to.  Basically, something easy to get to from the airport and well located for a couple days in the city.  Either I did my research well or I was lucky, the Holiday Inn Clarke Quay was perfect!  Many places were in walking distance and public transit was also close and convenient.  Hotel staff service was always extremely responsive.  Breakfast was incredible, so, so, many choices and all very good.  Room was lovely and very well appointed.  Highly recommended..",2015-10-01,PreCovid,0
,4.0,True,Positive,"Superb choice for business traveler Very well thought out concept. Has (almost) everything a business traveler needs at a decent price, simple but good breakfast, adequate gym, super clean rooms with good desks, reliable wifi, and lots of common space to sit down with a laptop. Even an efficient easy-to-use self-service laundry for the cost-conscious traveler (the machine even adds the detergent...). Special mention for the staff who are very friendly and helpful. 10 minutes to CBD in a taxi.",2015-11-01,PreCovid,1
,3.0,True,Neutral,Comfortable stay!  Went here with my family in October 2015...we were here for 5 nights.. The best thing about this hotel is the location.. It is right in the center of Clarke quay.. Hence makes your life very easy!  This is a newly opened hotel so obviously it was quite well maintained.. The hotel staff is very courteous and helpful..the rooms were very basic but comfortable.. The breakfast was about average.. The spread could have been better.. The hotel had a good pool and a jacuzzi as well.. Overall I would rate this as a pretty good stay  So I would rate  Location : 5/5 Breakfast :3/5 Room : 3.5/5 Overall : 3.5/5,2015-10-01,PreCovid,0
,4.0,True,Positive,"Great Value at Clark Quay! I stayed at the HIE for 2 nights. The hotel is in an excellent location for exploring Singapore. If you are looking for a full service hotel this is not the place you want to stay. If you are looking for nice, better than basic accommodations for very good value given Singapore hotel pricing, the HEI is an excellent option.  Location at Clark Quay is very good and provides easy access to numerous places to eat, along with the Clark Quay nightlife area. It is a 15 min walk to either Chinatown or Clark Quay MRTs.  Staff I interacted with at the hotel are all very good and professional. Breakfast is usual HEI food, and can get crowded depending on when you are there. They have a ""bar"" area that provides food and drink basics. Even though the offerings are somewhat minimal it is",2015-11-01,PreCovid,0
,3.0,True,Neutral,"Great location, Great pool We showed up later in the evening. We were exhausted and just wanted something to eat. They recommended Clark Quay, great area. That night my son had some left over chips for a late night snack, he accidentally dropped some crumbs on the floor. Not a big deal but when house keeping came they didn't even try to vacuum them up. The breakfast was basic but good. Seating is a nightmare, we usually struggled to find seat. The pool on the roof is great, it has a glass wall and nice views of the city. Overall out stay was fine but the hotel could step up the service in a few areas. It was a great price for the location.",2015-11-01,PreCovid,0
,4.0,True,Positive,"The concept is 'convenience' Good location for financial district and central tourist use. The 'express' concept cuts out some of the extras you did not want anyway (a mini-bar? an on-site restaurant?), but this is a low-rise (7 floors) and quiet hotel, with a good buffet breakfast in the price.  Rooms are small but very well fitted with all you need - just no chairs.  It is a few minutes walk from Clarke Quay or from Chinatown, and no anxieties in the evening. Long rooftop pool and planted space, which is available to guests who are checked out but awaiting flights.",2015-11-01,PreCovid,0
,3.0,True,Neutral,"Good hotel We stayed here for 3 nights for our anniversary before our trip to the Maldives. Hotel was basic but had good modern facilities for a holiday inn express and was really nicely designed. Rooms on the small side but fine for the two of us. Reception staff were friendly but not overly helpful with directions/suggestions on sightseeing etc. Also, we had requested an early check in but upon arrival the room was not ready. We understood this was not guaranteed and were told the room was not going to be ready until at least 11am. Despite this I decided to check again at 9am and the room was ready!  Roy, the security guard on the door was great!  Roof top pool was a nice bonus.  The small glitches mentioned would definitely not put me off staying here agin as overall it was a great stay.",2015-11-01,PreCovid,0
solo,4.0,True,Positive,"Nice hotel in its category. This is a very green/eco-friendly hotel from what I could see and tell. Rooms are small but efficient and clean.  Exercise room is tiny and couple of people is all that it can support at once.  The outdoor lap pool is nice and so are the roof top garden and sitting areas. Breakfast is so-so.  Location is within walking distance to subway.  I give it a 4 dot rating because it is such a cool building. I will probably stay here again next time just because it satisfies the basics and again for the cool building design.  But, frankly, all things considered, it is not the greatest.",2015-09-01,PreCovid,0
couple,4.0,True,Positive,"Good location and clean great for a short stay Small standard bedroom, about the size of a shipboard cabin. A large picture window facing inward, friends had similar but facing toward the street. Great but had to remember people could see in as they could see out. A doorless wardrobe and no chest of drawers,so suitable for a shortstay only. All very clean and quiet for us and only a block or so away from Clarke Quay. Breakfast included and of good standard.
No hotel restraunt though. Beautiful lap pool on the roof and a nice garden there also.
Had to wait til 2pm to check in. Staff very pleasant",2015-10-01,PreCovid,0
business,5.0,True,Positive,"Super The location is a tiny bit off the beaten path but very close to the quay, china town, fort canning. Room is a tiny bit small. Everything is perfect. Clean, typical free buffet breakfast, friendly, fast service. Cost is great as well. Would repeat for sure.",2015-10-01,PreCovid,0
couple,4.0,True,Positive,"Nice clean hotel Rooms are small, but have everything you need. WiFi in all areas and very quick.
Breakfast included and lots of options. Rooftop pool is great. Also love the diy laundry facilities on site.
The only thing I found annoying was lack of water pressure on the shower.",2015-11-01,PreCovid,0
business,5.0,True,Positive,"Great hotel for quick budget business trips  -spent 3 nights, where I mainly used for my nights sleep and shower
-check in took a while as there was a line to check in, even at the IHG status line. It's a big hotel with a lot of rooms and 3-4 at reception
-room was compact compared to most hotels, but the high ceilings made up for it so it did not feel cramped. Room was clean and well designed so did not feel that it was tiny. Only queen size beds
-pool and gym on the roof level. Pool is 1m deep fairly long and narrow. Gym is quite compact too with 6-8 cardio machines and it's open air (no air conditioning), open 24 hours
-free wifi and breakfast for all. Breakfast had a fairly simplistic but good spread (what can one expect for free inclusive). Strange one was that I couldn't find any cheese!
-taxis were pretty easy to get from here, even in the morning at rush hour around 830-9am
-location is around 5 min walk to both Clarke quay and Chinatown
-would definitely stay again for a quick budget business trip",2015-10-01,PreCovid,0
business,4.0,True,Positive,"Cleanest Hotel Room n Best Stay Recently had a one day stop over and was put up at this lovely hotel

It was small room but it was well designed and had all that I needed! The room was Very clean and when I asked for an iron it was brought up promptly .

Breakfast the next morning was great ! The staff were all smiling and very helpful !

The hotel is also close to China town n you can walk there within 15 mins

Will be back ! When next in Singapore",2015-10-01,PreCovid,1
business,3.0,True,Neutral,"Very small rooms Good hotel. Nice breakfast spread. But the hotel rooms are very small. Maybe this is due to the fact that it is in in Singapore, and there isnt much space left :) . The staff is helpful. They dont have a facility for room upgrades if youre an ihg member",2015-09-01,PreCovid,0
solo,5.0,True,Positive,"Efficient!  I stayed this hotel in Sep 2015 just for a night to transit since I could not find decent hotel near airport except Crowne Plaza where rate on the day was way too expensive.
Very short visit but guess this is hotel was perfect for me.
Arrived quite late but check in was very smooth, room was kind of small but still new and comfortable with all facilities and amenities.
Breakfast seems include to anyone, simple but all the basics such as hot food, fruits, toasts are well served so this was so much better than i expected. Make sure you have some time to enjoy breakfast before leaving!
Since I had to check out early to catch a flight, it was difficult to find a cab from hotel. Had to wait little bit but i had no issue catching my flight.",2015-09-01,PreCovid,0
family,5.0,True,Positive,"Better than expected This was my first stay in Holiday Inn express brand and I had an impression that they are budget and limited service properties. However, everything about this hotel was fantastic, right from the lobby. The rooms, though a bit small, were tastefully decorated (FYI - they provide limited toiletries). Breakfast buffet is free for all guests and is pretty good.
The hotel is 5-10 mins walk away from Clarke Quay and China town. Would definitely recommend to leisure travellers",2015-10-01,PreCovid,0
business,4.0,True,Positive,"New, Clean Hotel I was pleasantly surprised with the Holiday Inn Clarke Quay. The hotel is new, very clean, and comfortable. The rooms are small but do have large windows for natural light and a nice bathroom. There is also a mini fridge in the room. Breakfast is served every morning - usually eggs, sausage, assortment of breads, and some kind of Asian dish. There are two computers and a printer available in the lobby. On the roof is an infinity pool as well as a gym facility with 3 treadmills, 2 bikes and 2 ellipticals, and some free weights. The gym is not air conditioned but has a few ceiling fans and overlooks the city. There are many restaurants nearby on the river. I highly recommend this hotel given the value for the price.",2015-10-01,PreCovid,0
,5.0,True,Positive,"Great hotel!! You will find everything that you need!!! Maybe the room a bit small, but well-furnished, confortable bed with everything,.. there's an amazing pool where you can see the skyline of the city. The terrace near the restaurant it's nice too. Complete breakfast, a lot of food, variety, tasty.. The hotel is located in a good place, you have to walk a bit to arrive to the centre  but it's not too far away. We recommend that hotel!!!!",2015-10-01,PreCovid,0
,4.0,True,Positive,"Great hotel Stayed 3 nights in this hotel in October 2015. Great hotel; comfortable rooms, large selection at breakfast, great facilities including roof top swimming pool and good location with easy access to Clarke Quay and the MRT. Would highly recommend this hotel for visitors to Singapore.",2015-10-01,PreCovid,0
,5.0,True,Positive,"Great hotel - highly recommended Contemporary hotel very clean good service rooms very modern with everything you need (except an iron!) great location for getting anywhere in city. MRT round corner and regular taxis outside. Reviews before we stayed had issues with seating at breakfast - the breakfast is free and is more than we expected choice wise , yes we had to wait sone days literally a few minutes for a fable to become free but really was no hassle (and we stayed Grand Prix week) Rooftop pool and seating area a real treat. (Although lAck of sun beds ) very accommodating with late checkout request. Had lunch there once and food was very nice. Would definately  stay here again.",2015-09-01,PreCovid,0
,4.0,True,Positive,"A Nice to Stay Hotel We spent 5D/4N in this quite new hotel during our 2014 family Christmas Holiday . It's a quite new hotel. The hotel design is quite modern & warm feel.  Although the room is small but it's cosy with fully equipment.  The hotel room came with free yummy breakfast buffet with variety of foods.  From the Hotel just 10mins walk to Clarke Quay, to Chinatown & the MRT station.    Lovely small long shape pool on top floor with Jacuzzi beside the pool. The hotel staff  offered excellent service.  In addition, you may enjoy free access desktop, printer and internet at the hotel lobby.",2014-12-01,PreCovid,0
,4.0,True,Positive,"Good hotel, just beware credit card charging. Really nice hotel with great modern rooms. Was really impressed with the small rooms as they used the space well but did not compromise on comfort. The free breakfast and rooftop pool were really nice touches. If paying by credit card just beware the authentication process. They take quite a bit of money over what you pay and take a long time to release the money back to your card. Despite this I would stay again. ",2015-10-01,PreCovid,0
,5.0,True,Positive,"Singapore 3 day visit Check in very quick and helpful , room small but with everything you need in them. Great shower. Breakfast buffet excellent if some what busy. Great free wi - fi  Good hotel and easy to reach MRT at Chinatown and Clarke""s Key",2015-10-01,PreCovid,0
,5.0,True,Positive,"Highly recommended  A great location, a 5-10 minute walk to Clarke Quay and it's MRT station and a 10-15 minute walk to China Town and it's MRT station. Always taxi's (very affordable in Singapore) outside the hotel.  Rooms are spotlessly clean with a maid service every day also leaving complimentary bottled water. A safe and small fridge came in very useful in the room.  A lovely pool area on the roof with some good views. Didn't appear to be used much during our stay which was a bonus for us! Also a small gym area of you feel the need to work out I. Such humidity!  A range for breakfast each day although it did get very busy. Very helpful staff and also a place to leave your luggage after check out if you need it.  A great hotel in the perfect location for our stay, would highly recommend.",2015-10-01,PreCovid,0
,5.0,True,Positive,"great hotel will stop here againl The hotel is in the right to visit places to go clarke Quay and to go for a river ride and meal at night, Singapore is a great place to visit it been 15 years when we last here we will not leave it so long before we go back this is our 4thtime. Lots to see and do went to china town, Garden by the Bay visit day time and then go back at night time, the next was Botanic Garden the Orchid garden I did not know that there is so many species are out of this world its so nice to walk round",2015-08-01,PreCovid,0
,5.0,True,Positive,"Everything Fantastic but room is compact Obvious a lot of thought went into this place. Breakfast area is great plenty of room Plenty of trolleys for bags Plenty of lifts. Room has everything you need. Rooftop pool and gardens. Laundry room Everything nice and new and fresh Only thing for me was the room was tight, but then again you do not spend a lot of time in room, only to wash and sleep. Yes a very good hotel.",2015-10-01,PreCovid,0
,4.0,True,Positive,"Great value deal Good hotel with friendly staff.  Pro's: Nice location near Clarke Quay, some 10 min. walk to the nearest MRT. Rooftop with swimming pool and view on Singapore are absolutely amazing. Our room was clean and new. Cons: Rooms are quite small and noisy. Breakfast area is a bit small, especially when the hotel is busy.",2015-10-01,PreCovid,0
friends,4.0,True,Positive,"Must come back I would recommend this hotel to travelers.
The room is small but nothing comparable with cleanliness. All linens and bathroom are very fragrant.
The location is very comfortable and quiet. Walk distance with MRT station and bus stop .. only 5 -7 minutes walk..",2015-10-01,PreCovid,0
family,5.0,True,Positive,"Nice property great staff Superbly located property
Big plus is the staff, who were extremely helpful and gave us an early checkin when they saw we were with kids
Rooms are small as expected in singa
Breakfast good spread
Being an express property there's no room service and no concierge
So you gotta lug your own luggage to the room(something we Indians are not used to)
Else: everything else is good
A 711, subways can help you with the essentials",2015-09-01,PreCovid,0
business,5.0,True,Positive,"Excellent hotel for the price, great location We stayed here for a week, with my husband on business for four of the days. The hotel is a Clarke Quay, a great location, convenient to the SMRT (subway), restaurants, and malls with nice shops. A great value. So much nicer and convenient than Orchard Road area in my opinion. The room was typical small, but nice, and the bed was extremely comfortable. The bathroom had a sliding door, consisted of sink with a small counter, a toilet, and a nice shower stall. There was a small desk and chair in the room, and the TV (which we never turned on) was recessed into the wall. There were universal receptacles, which was nice. Breakfast express was good -- eggs, sausage, cereals, some asian noodles, pastry and bread, fruit, yogurt, coffee, tea, etc. There were people walking around constantly picking up plates. There was seating outside and inside both. We enjoyed the rooftop immensely -- there was seating, a lap pool, a jacuzzi, and a small exercise room. We would stay here again.",2015-10-01,PreCovid,0
family,4.0,True,Positive,"family holiday nice hotel with pretty good location. functional with the basics, small rooms but clean and tidy. front desk efficient. breakfast was ok. outdoor swimming pool on the roof was an unexpected bonus. access to MRT a little walk but ok, close to clarke key and china town",2015-09-01,PreCovid,0
family,4.0,True,Positive,Awesome place to stay Hotel was amazing. So nearby to many places of attraction. Swimming pool on the rooftop was awesome.. Nice night view on the terrace... The staff were so cordial.. Very good breakfast.. Quick service... Overall it was a wonderful stay.. Thank u for giving us a wonderful stay holiday inn... :),2015-10-01,PreCovid,0
business,4.0,True,Positive,"Good location, excellent staff Handy for Clarke Quay subway station. Well appointed room - the more you pay, the bigger the room. Restaurants and cafes are at least 500m away. Wifi in lobby (Macs) and rooms. Food top pool is only 1m deep and v warm. Breakfast is ok - avoid the stale pastries.
Bag drop after checkout is useful
Tip.. Ask to use shower room on roof by pool if you have a late departure and want to freshen up. You need a card key to operate the lift to get to it.",2015-10-01,PreCovid,0
couple,4.0,True,Positive,"Excellent stay - a new hotel in a good location This is a new hotel in a good location in one of Asia's busiest cities. The rooms are on the smallish side which is no problem for most people, and the facilities on offer are up with those of most of the comparable properties in Singapore. The rooftop pool is just a plunge pool and not the full-size version at other hotels nearby, which marks it down a bit as a pool in this hot climate is a welcome part of a stay. The staff are helpful and friendly and the dining facilities are light and spacious. Don't know why one TA review said the place was 'dirty' as we've found it spotless throughout. Chinatown's just a 15 minute walk away and the whole Clarke Quay area has a huge variety of restaurants from which to choose.",2015-10-01,PreCovid,0
family,2.0,True,Negative,"Will not come back We stayed for 2 weeks in July 2015.
Room was dirty. They never vacuumed and under the beds we did find a lot of rubbish from previous guests.
Breakfast was nice so the staff at this hotel. They had some Indian groups staying over the weekend... OMG...people screaming, pushing, using their hands to grab food, some of them eating without sitting down...Leaving the breakfast area messy and disgusting.That was awful. Same people talking very loud outside of their rooms. Not a nice experience.",2015-07-01,PreCovid,0
family,5.0,True,Positive,"Amazing and comfortable stay! We booked 2 rooms for our family in Singapore Holiday Inn Express at Clark Quay. hotel has very convenient location, close to Metro and China Point market. Buffet breakfast was awesome and always carried an option of Indian dish + variety of continentals stuff.",2015-05-01,PreCovid,0
business,4.0,True,Positive,Great visit Well worth a visit price more than competitive rooms not the biggest but kept clean by hard working and very pleasant staff.The included breakfast very good and plenty choice.I will return to this Hotel.The hotel is only short walk to China Town also exalt the restaurants at Clark Quay and Robinson Quay which is much quieter than Clark,2015-10-01,PreCovid,0
,5.0,True,Positive,"Great hotel in excellent location This is a higher class of Holiday Inn Express than you find in England. The air conditioned rooms are well appointed, with tea and coffee making facilities, free, fast and reliable wifi and        a free safe. The breakfast (included) was varied and plentiful. On the roof is a garden for sunbathing and a beautiful swimming pool and gym. The service, as you would expect in Singapore, is excellent. Centrally located, with everything you need, We recommend this hotel.",2015-10-01,PreCovid,0
,4.0,True,Positive,"Good area, small and quiet hotel. The hotel is great, located in a good tourist area, close to Chinatown and Clarke Quay. Easy to walk to the MRT and also a plentiful supply of taxis at the hotel. Rooms are small, apparently normal for an Express, breakfast is sufficient and there is also a nice pool and rooftop deck. Wifi provided. Good for a short stay!",2015-10-01,PreCovid,0
,5.0,True,Positive,"Clean, New and Great Location Stayed here on a 4 day stopover on our way to London. Great property! Breakfast room is gorgeous, tasty food - and included.  Room was small but very clean, modern and comfortable. Black out curtains are great - one of the best sleep qualities I have had in a hotel.  Nice and close walking distance to Clarke Quay restaurants and sights.  But on a hot Singapore day - you can't beat the rooftop pool! Great pool, long and with views over the city. Excellent value - would not hesitate to stay again on our way back through.",2015-04-01,PreCovid,0
,4.0,True,Positive,"Good, practical hotel Compact room and basic breakfast but apart from that it's very clean, tidy, and the staff are the most helpful I've found anywhere, nothing is too much for them.  Good gym on the roof, part open air though so not air conditioned.  Good pool, bit busy around the pool, hard to get a lounger, that said it was F1 GP weekend.  Location not too bad, about halfway between Clarke Quay and Chinatown MRT stations, each about a 10 min brisk walk.",2015-09-01,PreCovid,0
,4.0,True,Positive,"Modern hotel in a great location Stayed here for 4 nights during the F1Grand Prix. Hotel is ideally situated within walking distance of Clarke Quay and Boat Quay and beyond and a short taxi ride to the other main attractions this fabulous city has to offer. Rooms are modern and compact but very well appointed. Breakfast was very busy, possibly just due to the Grand Prix being on, and a bit of a bun fight. Roof top pool is a great place to relax and has splendid views over the city. Only downside really was the very poorly stocked bar, but being so close to Clarke Quay there was plenty of choice within a 5-10 minute walk. All round an excellent choice!",2015-09-01,PreCovid,0
,4.0,True,Positive,"Great for transit and well situated This is a brand new property. Modern with good amenities. A 6 floor hotel with a rooftop swimming pool, gym and garden area. The rooms are quite small hence good for transit otherwise modern. Safe in room, flat screen tv, coffee/tea facility and good fast wifi services which you can connect up to 4 devices. Laundry services offered as do it yourself. Slightly expensive foe a load. 8SGD per load. Breakfast is good with a mixture of Asian and Continental spread. CCTV everywhere and access card key to room floors. Staff well versed and professional. The hotel is situated in China Town area. Clarke Quay MRT is the closest otherwise China Town MRT located in Pagoda Street which is good after a shopping spree to head to other areas. If you are a IHG member late checkout can be",2015-10-01,PreCovid,0
,5.0,True,Positive,"Easy accessibility, affordability and Comfort.. but the excellent quality of service provided by hotel is the highlight Ashley, the trainee manager at the Hotel reflects what I titled on this review on the excellence in service. The concern, care and comfort provided by the staff was several notches above of many hotels I have been to. I give full credits to the staff.  The hotel is best located for both holiday and business traveler, Near the business district and all the hot spots of the city, Clarke Quay, China Town, Boat Quay, etc. The accessibility by Public Transport (MRT, Bus) or by taxi is fantastic.   The hotel is quite modern with nice Bar and Breakfast dining area near lobby. Being an Express category hotel, don't expect services beyond basics.. but everything essential is available on request from enthusiastic staff .  My full compliments to the hotel staff on making my experience at",2015-10-01,PreCovid,0
,4.0,True,Positive,"great location and pool If you are an explorer type who treats a hotel room as a place just to sleep look no further. The rooms are small but clean and have modern facilities. The breakfast buffet has a good variety of food and drinks. The pool area is fabulous, on the roof top with clear glass sides. There are not many sunloungers or chairs but it is perfect for a few drinks late in the afternoon or to see the city lights at night. Close to china town and public transport.",2014-11-01,PreCovid,0
,3.0,True,Neutral,Average hotel. Good Location Typical HI express. Pretty big so gets very crowded in morning. Rooms are pretty small but thats not strange for Hi express. Location is good near Clark quay and boat quay at walking distance so just a 2 min walk after a tiring day can help unwind. My trip was planned in a hurry so didnt see any review before accepting the booking. Now i see most people experience is same as mine.,2015-08-01,PreCovid,0
,4.0,True,Positive,"Nice blend of location and comfort.. ""Perfect Hotel"" Our first trip to Singapore and we land up in IHG property ""Holiday inn express"". First reason to chose the property was no one like me will spend time in hotel,but things changed. I enjoyed the room and its comfort. outdoor sitting for Breakfast, and the roof top Swimming pool. Ideally located, MRT, Bus stop and a party hub named ""Clark Quay"" is in radius of 1 KM.  Few points for ""Holiday Inn""  to make it a better place :-  1: Try to add more veg options and don't repeat the same next day.  2: you can also start a paid shuttle service for your customers from Hotel to nearest MRT or Bus stop,thats really helpful.  overall experience was nice i will rate 4 out of 5 and will also recommend others to be a part of it.",2015-09-01,PreCovid,0
,5.0,True,Positive,"F1 stay, superb hotel Great new HE express right on Clarke Quay. Stayed 3 nights over Grand Prix weekend and was very impressed with the location, cleanliness, value and friendliness of the staff. Happy to extend late check out to 1pm despite busy time. Nice rooftop pool as well. Recommend to stay here to keep more money for spicy crab at Jumbo's!",2015-09-01,PreCovid,0
,4.0,True,Positive,"Perfect Hotel for Formula 1 So my fiance and I went over to Singapore for the Formula 1 weekend. I picked the Holiday Inn Express because I knew it was new and it was an ideal location to walk to the Formual 1 at night. The hotel itself was very new and modern. The reception staff were friendly and helpful. They allowed us to go up to the roof/pool to shower and get changed upon arrival as our room wasn't ready. The only few downsides, and they aren't even major downsides in my opinion, was that the outside traffic (we were on level 3) was very noisy when we were trying to sleep and one night even got woken up by a motorcycle starting up, it sounded like it was in the room with us. The bathroom is very small, it's clean and you don't need much else, but it is quite small. The room was a perfect size as",2015-09-01,PreCovid,0
,5.0,True,Positive,"Great service and comfort, meets all needs This is my 2nd time staying in this hotel and it is not by chance---I enjoyed my first stay so I decided to book this again.  Checking in, I was greeted by the officer-in-charge and upon finding out that I was Filipino, he talked to me in Filipino and made me feel welcome (very nice guy!). I arrived at around 10am and was immediately given a room (yay, no need to wait til 2pm!).  Room was clean, except for the bathroom which had some stain on the floor (which was cleaned up only after my 2nd night).  Last year, I got two double beds, but since I'm alone this year in my room, I got a queen bed. It's even comfier than I remember it to be, I had difficulty getting up every morning! Love the comforter, the firm and soft pillows (I use firm for my head, and I use soft as a ""bolster""",2015-09-01,PreCovid,0
,4.0,True,Positive,"Great Hotel Great Location For the first day I wasn't sure how I would rate this hotel. I booked a standard room and while it was very clean is was ""dog-box"" small especially the bathroom. Then being opposite the lift it was noisy particularly those wandering in late at night. But if you pick the right room you'll find this a great hotel to stay at. It has a casual modern feel about it and the lounge/dining area is great to just sit and sip on a wine or two. Another minus is that there's only limited snacks for dinner and on the second night it rained constantly so it was almost impossible to go out. But there is a delivery service available. Back to the positive. The staff are courteous, professional and helpful. The room (larger ones) are very comfortable and the beds are great. AND a big plus for",2015-09-01,PreCovid,0
,5.0,True,Positive,"Fun and well located The Holiday Inn Express at Clarke Quay is about 10 minutes slow walk to the MRT, but there is a new station due to be opened in 2016 right across the road. It's very near to all the attractions and restaurants of Clarke Quay (5 mins) but far enough away to be in a quiet location. You can even walk back to the hotel from the Padang Stage at the Grand Prix track! We enjoyed our stay - the hotel was full as it was the Grand Prix week and breakfast was mega busy, there could be a bit more seating provided, but overall everything was great. Check in and check out was very fast, and the housekeeping staff were very helpful; constant clean towels! The roof top pool is a bonus.",2015-09-01,PreCovid,0
,5.0,True,Positive,"Great Hotel This hotel is great for a short break in Singapore.  Perfectly located to get around, it is only a 5 minute walk to Clarke Quay. Our room was small but had everything we needed with a very comfy bed and pillows, tea and coffee making facilities, safe and hairdryer.  The only thing it was missing was an iron and ironing board but with hanging space this wasn’t too much of a problem.  Breakfast each day was a great addition as there is nowhere nearby that you would be able to get something for breakfast if it wasn’t provided.  The rooftop pool was amazing and a great place to cool down after a morning of sightseeing.   The staff were also very friendly and helpful.  I would definitely recommend this hotel to anyone going there.",2015-09-01,PreCovid,0
,3.0,True,Neutral,"Meet the average needs Went to SG for work. I was assigned this hotel for few days. I've been told to try to stay away from inner-facing room. Unfortunately at the time I checked in the street-facing rooms were all gone so I had to take the inner ones.   It felt weird. Before drawing the curtain it was fine. But after opening it, I realised I basically can't close them, because it's facing a small ""garden"" before I saw the opposite corridor where people could be walking. With ceiling-to-floor glass doors, it means I could be watched anytime if I drew back my curtains, so I kept them closed throughout my stay, making me feel like I lived in a no-window room.  On my first night, some of the washroom amenities were disappeared: no brush, cups for rinsing, toothbrushes, etc. I was told (from the info",2015-07-01,PreCovid,0
,4.0,True,Positive,"Short break This hotel is very modern, clean and comfortable. A surprise to me was the free breakfast as I had booked room only. The staff were kind and courteous, even leaving the front desk when we want tea and coffee in the bar at midnight. The hotel is perfectly located within easy walking distance of Clarkes Quay, Chinatown and The shops on Orchard Street. We lived our stay there",2015-09-01,PreCovid,0
,4.0,True,Positive,Great no frills hotel . **** Stayed 4 nights and booked 2 rooms -kids (8 & 11) in an interconnecting room Excellent location for access to Clarke Quay entertainment and 10 min walk to MRT station  Small but functional rooms with quality bedding and  great bathroom  Will definitely come back  ,2015-09-01,PreCovid,0
